Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 187775ms | tok/sec: 872 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 02225 (74.4%) | loss: 2.901274 | lrm: 0.51 | dt: 98ms | tok/sec: 1,665,361 | mfu: 40.2% | epoch: 1 | remaining: 77s    
step 02226 (74.4%) | loss: 2.897249 | lrm: 0.51 | dt: 98ms | tok/sec: 1,666,213 | mfu: 40.3% | epoch: 1 | remaining: 77s    
step 02227 (74.4%) | loss: 2.899539 | lrm: 0.51 | dt: 109ms | tok/sec: 1,496,840 | mfu: 36.2% | epoch: 1 | remaining: 77s    
step 02228 (74.5%) | loss: 2.900860 | lrm: 0.51 | dt: 107ms | tok/sec: 1,531,598 | mfu: 37.0% | epoch: 1 | remaining: 76s    
step 02229 (74.5%) | loss: 2.898831 | lrm: 0.51 | dt: 102ms | tok/sec: 1,603,822 | mfu: 38.8% | epoch: 1 | remaining: 76s    
step 02230 (74.5%) | loss: 2.901144 | lrm: 0.51 | dt: 100ms | tok/sec: 1,642,980 | mfu: 39.7% | epoch: 1 | remaining: 76s    
step 02231 (74.6%) | loss: 2.898661 | lrm: 0.51 | dt: 99ms | tok/sec: 1,654,013 | mfu: 40.0% | epoch: 1 | remaining: 76s    
step 02232 (74.6%) | loss: 2.903642 | lrm: 0.51 | dt: 98ms | tok/sec: 1,668,223 | mfu: 40.3% | epoch: 1 | remaining: 76s    
step 02233 (74.6%) | loss: 2.896161 | lrm: 0.51 | dt: 98ms | tok/sec: 1,664,381 | mfu: 40.2% | epoch: 1 | remaining: 76s    
step 02234 (74.7%) | loss: 2.892894 | lrm: 0.51 | dt: 98ms | tok/sec: 1,670,133 | mfu: 40.4% | epoch: 1 | remaining: 76s    
step 02235 (74.7%) | loss: 2.895677 | lrm: 0.51 | dt: 98ms | tok/sec: 1,669,439 | mfu: 40.3% | epoch: 1 | remaining: 76s    
step 02236 (74.7%) | loss: 2.897655 | lrm: 0.51 | dt: 102ms | tok/sec: 1,606,263 | mfu: 38.8% | epoch: 1 | remaining: 76s    
step 02237 (74.8%) | loss: 2.903896 | lrm: 0.50 | dt: 114ms | tok/sec: 1,435,996 | mfu: 34.7% | epoch: 1 | remaining: 76s    
step 02238 (74.8%) | loss: 2.907519 | lrm: 0.50 | dt: 102ms | tok/sec: 1,611,669 | mfu: 38.9% | epoch: 1 | remaining: 75s    
step 02239 (74.8%) | loss: 2.902955 | lrm: 0.50 | dt: 101ms | tok/sec: 1,625,184 | mfu: 39.3% | epoch: 1 | remaining: 75s    
step 02240 (74.9%) | loss: 2.904655 | lrm: 0.50 | dt: 100ms | tok/sec: 1,642,682 | mfu: 39.7% | epoch: 1 | remaining: 75s    
step 02241 (74.9%) | loss: 2.903623 | lrm: 0.50 | dt: 100ms | tok/sec: 1,644,514 | mfu: 39.7% | epoch: 1 | remaining: 75s    
step 02242 (74.9%) | loss: 2.904008 | lrm: 0.50 | dt: 98ms | tok/sec: 1,667,988 | mfu: 40.3% | epoch: 1 | remaining: 75s    
step 02243 (75.0%) | loss: 2.902248 | lrm: 0.50 | dt: 99ms | tok/sec: 1,663,205 | mfu: 40.2% | epoch: 1 | remaining: 75s    
step 02244 (75.0%) | loss: 2.905251 | lrm: 0.50 | dt: 98ms | tok/sec: 1,671,185 | mfu: 40.4% | epoch: 1 | remaining: 75s    
step 02245 (75.0%) | loss: 2.907799 | lrm: 0.50 | dt: 100ms | tok/sec: 1,646,476 | mfu: 39.8% | epoch: 1 | remaining: 75s    
step 02246 (75.1%) | loss: 2.901377 | lrm: 0.50 | dt: 103ms | tok/sec: 1,595,856 | mfu: 38.6% | epoch: 1 | remaining: 75s    
step 02247 (75.1%) | loss: 2.901938 | lrm: 0.50 | dt: 105ms | tok/sec: 1,562,289 | mfu: 37.7% | epoch: 1 | remaining: 75s    
step 02248 (75.1%) | loss: 2.899683 | lrm: 0.50 | dt: 104ms | tok/sec: 1,575,762 | mfu: 38.1% | epoch: 1 | remaining: 74s    
step 02249 (75.2%) | loss: 2.900671 | lrm: 0.50 | dt: 101ms | tok/sec: 1,619,184 | mfu: 39.1% | epoch: 1 | remaining: 74s    
step 02250 (75.2%) | loss: 2.900545 | lrm: 0.50 | dt: 101ms | tok/sec: 1,622,598 | mfu: 39.2% | epoch: 1 | remaining: 74s    
step 02251 (75.2%) | loss: 2.900620 | lrm: 0.50 | dt: 99ms | tok/sec: 1,646,945 | mfu: 39.8% | epoch: 1 | remaining: 74s    
step 02252 (75.3%) | loss: 2.902317 | lrm: 0.49 | dt: 99ms | tok/sec: 1,648,269 | mfu: 39.8% | epoch: 1 | remaining: 74s    
step 02253 (75.3%) | loss: 2.897312 | lrm: 0.49 | dt: 100ms | tok/sec: 1,646,287 | mfu: 39.8% | epoch: 1 | remaining: 74s    
step 02254 (75.3%) | loss: 2.892169 | lrm: 0.49 | dt: 99ms | tok/sec: 1,652,879 | mfu: 39.9% | epoch: 1 | remaining: 74s    
step 02255 (75.4%) | loss: 2.889617 | lrm: 0.49 | dt: 100ms | tok/sec: 1,645,841 | mfu: 39.8% | epoch: 1 | remaining: 74s    
step 02256 (75.4%) | loss: 2.888505 | lrm: 0.49 | dt: 103ms | tok/sec: 1,596,415 | mfu: 38.6% | epoch: 1 | remaining: 74s    
step 02257 (75.4%) | loss: 2.891188 | lrm: 0.49 | dt: 102ms | tok/sec: 1,604,380 | mfu: 38.8% | epoch: 1 | remaining: 74s    
step 02258 (75.5%) | loss: 2.887029 | lrm: 0.49 | dt: 102ms | tok/sec: 1,601,068 | mfu: 38.7% | epoch: 1 | remaining: 73s    
step 02259 (75.5%) | loss: 2.883646 | lrm: 0.49 | dt: 100ms | tok/sec: 1,630,270 | mfu: 39.4% | epoch: 1 | remaining: 73s    
step 02260 (75.5%) | loss: 2.886672 | lrm: 0.49 | dt: 101ms | tok/sec: 1,627,632 | mfu: 39.3% | epoch: 1 | remaining: 73s    
step 02261 (75.6%) | loss: 2.882559 | lrm: 0.49 | dt: 100ms | tok/sec: 1,641,171 | mfu: 39.7% | epoch: 1 | remaining: 73s    
step 02262 (75.6%) | loss: 2.888161 | lrm: 0.49 | dt: 99ms | tok/sec: 1,655,053 | mfu: 40.0% | epoch: 1 | remaining: 73s    
step 02263 (75.6%) | loss: 2.888301 | lrm: 0.49 | dt: 99ms | tok/sec: 1,658,656 | mfu: 40.1% | epoch: 1 | remaining: 73s    
step 02264 (75.7%) | loss: 2.883872 | lrm: 0.49 | dt: 100ms | tok/sec: 1,631,741 | mfu: 39.4% | epoch: 1 | remaining: 73s    
step 02265 (75.7%) | loss: 2.879120 | lrm: 0.49 | dt: 101ms | tok/sec: 1,625,438 | mfu: 39.3% | epoch: 1 | remaining: 73s    
step 02266 (75.7%) | loss: 2.875430 | lrm: 0.49 | dt: 102ms | tok/sec: 1,609,785 | mfu: 38.9% | epoch: 1 | remaining: 73s    
step 02267 (75.8%) | loss: 2.876637 | lrm: 0.48 | dt: 102ms | tok/sec: 1,601,053 | mfu: 38.7% | epoch: 1 | remaining: 73s    
step 02268 (75.8%) | loss: 2.879220 | lrm: 0.48 | dt: 102ms | tok/sec: 1,605,205 | mfu: 38.8% | epoch: 1 | remaining: 72s    
step 02269 (75.8%) | loss: 2.869472 | lrm: 0.48 | dt: 100ms | tok/sec: 1,632,462 | mfu: 39.4% | epoch: 1 | remaining: 72s    
step 02270 (75.9%) | loss: 2.875595 | lrm: 0.48 | dt: 100ms | tok/sec: 1,642,089 | mfu: 39.7% | epoch: 1 | remaining: 72s    
step 02271 (75.9%) | loss: 2.877017 | lrm: 0.48 | dt: 100ms | tok/sec: 1,645,285 | mfu: 39.8% | epoch: 1 | remaining: 72s    
step 02272 (75.9%) | loss: 2.873519 | lrm: 0.48 | dt: 100ms | tok/sec: 1,646,578 | mfu: 39.8% | epoch: 1 | remaining: 72s    
step 02273 (76.0%) | loss: 2.876461 | lrm: 0.48 | dt: 99ms | tok/sec: 1,654,017 | mfu: 40.0% | epoch: 1 | remaining: 72s    
step 02274 (76.0%) | loss: 2.870168 | lrm: 0.48 | dt: 100ms | tok/sec: 1,640,176 | mfu: 39.6% | epoch: 1 | remaining: 72s    
step 02275 (76.0%) | loss: 2.870000 | lrm: 0.48 | dt: 100ms | tok/sec: 1,632,299 | mfu: 39.4% | epoch: 1 | remaining: 72s    
step 02276 (76.1%) | loss: 2.867313 | lrm: 0.48 | dt: 101ms | tok/sec: 1,616,077 | mfu: 39.0% | epoch: 1 | remaining: 72s    
step 02277 (76.1%) | loss: 2.867891 | lrm: 0.48 | dt: 102ms | tok/sec: 1,601,531 | mfu: 38.7% | epoch: 1 | remaining: 72s    
step 02278 (76.1%) | loss: 2.864884 | lrm: 0.48 | dt: 102ms | tok/sec: 1,610,392 | mfu: 38.9% | epoch: 1 | remaining: 71s    
step 02279 (76.2%) | loss: 2.870284 | lrm: 0.48 | dt: 101ms | tok/sec: 1,621,625 | mfu: 39.2% | epoch: 1 | remaining: 71s    
step 02280 (76.2%) | loss: 2.875683 | lrm: 0.48 | dt: 100ms | tok/sec: 1,633,991 | mfu: 39.5% | epoch: 1 | remaining: 71s    
step 02281 (76.3%) | loss: 2.879616 | lrm: 0.47 | dt: 100ms | tok/sec: 1,644,762 | mfu: 39.7% | epoch: 1 | remaining: 71s    
step 02282 (76.3%) | loss: 2.875120 | lrm: 0.47 | dt: 100ms | tok/sec: 1,637,940 | mfu: 39.6% | epoch: 1 | remaining: 71s    
step 02283 (76.3%) | loss: 2.877661 | lrm: 0.47 | dt: 100ms | tok/sec: 1,643,880 | mfu: 39.7% | epoch: 1 | remaining: 71s    
step 02284 (76.4%) | loss: 2.878862 | lrm: 0.47 | dt: 100ms | tok/sec: 1,631,175 | mfu: 39.4% | epoch: 1 | remaining: 71s    
step 02285 (76.4%) | loss: 2.880831 | lrm: 0.47 | dt: 101ms | tok/sec: 1,623,131 | mfu: 39.2% | epoch: 1 | remaining: 71s    
step 02286 (76.4%) | loss: 2.882675 | lrm: 0.47 | dt: 101ms | tok/sec: 1,623,859 | mfu: 39.2% | epoch: 1 | remaining: 71s    
step 02287 (76.5%) | loss: 2.879809 | lrm: 0.47 | dt: 102ms | tok/sec: 1,610,139 | mfu: 38.9% | epoch: 1 | remaining: 71s    
step 02288 (76.5%) | loss: 2.876061 | lrm: 0.47 | dt: 101ms | tok/sec: 1,620,123 | mfu: 39.1% | epoch: 1 | remaining: 70s    
step 02289 (76.5%) | loss: 2.876051 | lrm: 0.47 | dt: 100ms | tok/sec: 1,635,741 | mfu: 39.5% | epoch: 1 | remaining: 70s    
step 02290 (76.6%) | loss: 2.876398 | lrm: 0.47 | dt: 100ms | tok/sec: 1,645,526 | mfu: 39.8% | epoch: 1 | remaining: 70s    
step 02291 (76.6%) | loss: 2.878833 | lrm: 0.47 | dt: 100ms | tok/sec: 1,640,376 | mfu: 39.6% | epoch: 1 | remaining: 70s    
step 02292 (76.6%) | loss: 2.873202 | lrm: 0.47 | dt: 99ms | tok/sec: 1,646,977 | mfu: 39.8% | epoch: 1 | remaining: 70s    
step 02293 (76.7%) | loss: 2.869391 | lrm: 0.47 | dt: 100ms | tok/sec: 1,640,968 | mfu: 39.6% | epoch: 1 | remaining: 70s    
step 02294 (76.7%) | loss: 2.866114 | lrm: 0.47 | dt: 100ms | tok/sec: 1,638,968 | mfu: 39.6% | epoch: 1 | remaining: 70s    
step 02295 (76.7%) | loss: 2.863891 | lrm: 0.47 | dt: 101ms | tok/sec: 1,618,989 | mfu: 39.1% | epoch: 1 | remaining: 70s    
step 02296 (76.8%) | loss: 2.862406 | lrm: 0.46 | dt: 101ms | tok/sec: 1,626,904 | mfu: 39.3% | epoch: 1 | remaining: 70s    
step 02297 (76.8%) | loss: 2.868036 | lrm: 0.46 | dt: 101ms | tok/sec: 1,622,901 | mfu: 39.2% | epoch: 1 | remaining: 70s    
step 02298 (76.8%) | loss: 2.871895 | lrm: 0.46 | dt: 100ms | tok/sec: 1,640,979 | mfu: 39.6% | epoch: 1 | remaining: 69s    
step 02299 (76.9%) | loss: 2.871649 | lrm: 0.46 | dt: 100ms | tok/sec: 1,637,394 | mfu: 39.6% | epoch: 1 | remaining: 69s    
step 02300 (76.9%) | loss: 2.865573 | lrm: 0.46 | dt: 99ms | tok/sec: 1,651,827 | mfu: 39.9% | epoch: 1 | remaining: 69s    
step 02301 (76.9%) | loss: 2.861102 | lrm: 0.46 | dt: 99ms | tok/sec: 1,649,860 | mfu: 39.9% | epoch: 1 | remaining: 69s    
step 02302 (77.0%) | loss: 2.864799 | lrm: 0.46 | dt: 100ms | tok/sec: 1,636,754 | mfu: 39.5% | epoch: 1 | remaining: 69s    
step 02303 (77.0%) | loss: 2.866649 | lrm: 0.46 | dt: 100ms | tok/sec: 1,635,554 | mfu: 39.5% | epoch: 1 | remaining: 69s    
step 02304 (77.0%) | loss: 2.865793 | lrm: 0.46 | dt: 100ms | tok/sec: 1,634,286 | mfu: 39.5% | epoch: 1 | remaining: 69s    
step 02305 (77.1%) | loss: 2.862278 | lrm: 0.46 | dt: 100ms | tok/sec: 1,639,151 | mfu: 39.6% | epoch: 1 | remaining: 69s    
step 02306 (77.1%) | loss: 2.862663 | lrm: 0.46 | dt: 100ms | tok/sec: 1,636,287 | mfu: 39.5% | epoch: 1 | remaining: 69s    
step 02307 (77.1%) | loss: 2.859858 | lrm: 0.46 | dt: 100ms | tok/sec: 1,633,013 | mfu: 39.5% | epoch: 1 | remaining: 69s    
step 02308 (77.2%) | loss: 2.860817 | lrm: 0.46 | dt: 101ms | tok/sec: 1,618,966 | mfu: 39.1% | epoch: 1 | remaining: 68s    
step 02309 (77.2%) | loss: 2.863983 | lrm: 0.46 | dt: 105ms | tok/sec: 1,560,447 | mfu: 37.7% | epoch: 1 | remaining: 68s    
step 02310 (77.2%) | loss: 2.865402 | lrm: 0.46 | dt: 100ms | tok/sec: 1,632,947 | mfu: 39.5% | epoch: 1 | remaining: 68s    
step 02311 (77.3%) | loss: 2.866373 | lrm: 0.45 | dt: 100ms | tok/sec: 1,641,748 | mfu: 39.7% | epoch: 1 | remaining: 68s    
step 02312 (77.3%) | loss: 2.867899 | lrm: 0.45 | dt: 99ms | tok/sec: 1,647,340 | mfu: 39.8% | epoch: 1 | remaining: 68s    
step 02313 (77.3%) | loss: 2.865574 | lrm: 0.45 | dt: 100ms | tok/sec: 1,635,656 | mfu: 39.5% | epoch: 1 | remaining: 68s    
step 02314 (77.4%) | loss: 2.866252 | lrm: 0.45 | dt: 101ms | tok/sec: 1,619,367 | mfu: 39.1% | epoch: 1 | remaining: 68s    
step 02315 (77.4%) | loss: 2.866412 | lrm: 0.45 | dt: 101ms | tok/sec: 1,626,596 | mfu: 39.3% | epoch: 1 | remaining: 68s    
step 02316 (77.4%) | loss: 2.864681 | lrm: 0.45 | dt: 101ms | tok/sec: 1,623,660 | mfu: 39.2% | epoch: 1 | remaining: 68s    
step 02317 (77.5%) | loss: 2.862588 | lrm: 0.45 | dt: 100ms | tok/sec: 1,641,116 | mfu: 39.7% | epoch: 1 | remaining: 68s    
step 02318 (77.5%) | loss: 2.859631 | lrm: 0.45 | dt: 100ms | tok/sec: 1,632,404 | mfu: 39.4% | epoch: 1 | remaining: 67s    
step 02319 (77.5%) | loss: 2.859430 | lrm: 0.45 | dt: 101ms | tok/sec: 1,626,134 | mfu: 39.3% | epoch: 1 | remaining: 67s    
step 02320 (77.6%) | loss: 2.862348 | lrm: 0.45 | dt: 101ms | tok/sec: 1,622,583 | mfu: 39.2% | epoch: 1 | remaining: 67s    
step 02321 (77.6%) | loss: 2.864100 | lrm: 0.45 | dt: 100ms | tok/sec: 1,642,945 | mfu: 39.7% | epoch: 1 | remaining: 67s    
step 02322 (77.6%) | loss: 2.869069 | lrm: 0.45 | dt: 99ms | tok/sec: 1,654,786 | mfu: 40.0% | epoch: 1 | remaining: 67s    
step 02323 (77.7%) | loss: 2.863567 | lrm: 0.45 | dt: 100ms | tok/sec: 1,636,104 | mfu: 39.5% | epoch: 1 | remaining: 67s    
step 02324 (77.7%) | loss: 2.870139 | lrm: 0.45 | dt: 100ms | tok/sec: 1,634,318 | mfu: 39.5% | epoch: 1 | remaining: 67s    
step 02325 (77.7%) | loss: 2.868270 | lrm: 0.45 | dt: 114ms | tok/sec: 1,433,570 | mfu: 34.6% | epoch: 1 | remaining: 67s    
step 02326 (77.8%) | loss: 2.861409 | lrm: 0.44 | dt: 98ms | tok/sec: 1,678,303 | mfu: 40.6% | epoch: 1 | remaining: 67s    
step 02327 (77.8%) | loss: 2.864927 | lrm: 0.44 | dt: 101ms | tok/sec: 1,628,979 | mfu: 39.4% | epoch: 1 | remaining: 67s    
step 02328 (77.8%) | loss: 2.865655 | lrm: 0.44 | dt: 101ms | tok/sec: 1,624,573 | mfu: 39.3% | epoch: 1 | remaining: 66s    
step 02329 (77.9%) | loss: 2.867143 | lrm: 0.44 | dt: 101ms | tok/sec: 1,622,460 | mfu: 39.2% | epoch: 1 | remaining: 66s    
step 02330 (77.9%) | loss: 2.871297 | lrm: 0.44 | dt: 100ms | tok/sec: 1,633,358 | mfu: 39.5% | epoch: 1 | remaining: 66s    
step 02331 (77.9%) | loss: 2.874813 | lrm: 0.44 | dt: 101ms | tok/sec: 1,629,980 | mfu: 39.4% | epoch: 1 | remaining: 66s    
step 02332 (78.0%) | loss: 2.870176 | lrm: 0.44 | dt: 100ms | tok/sec: 1,639,750 | mfu: 39.6% | epoch: 1 | remaining: 66s    
step 02333 (78.0%) | loss: 2.868871 | lrm: 0.44 | dt: 100ms | tok/sec: 1,634,457 | mfu: 39.5% | epoch: 1 | remaining: 66s    
step 02334 (78.0%) | loss: 2.873878 | lrm: 0.44 | dt: 101ms | tok/sec: 1,619,176 | mfu: 39.1% | epoch: 1 | remaining: 66s    
step 02335 (78.1%) | loss: 2.870788 | lrm: 0.44 | dt: 101ms | tok/sec: 1,622,380 | mfu: 39.2% | epoch: 1 | remaining: 66s    
step 02336 (78.1%) | loss: 2.870757 | lrm: 0.44 | dt: 99ms | tok/sec: 1,654,782 | mfu: 40.0% | epoch: 1 | remaining: 66s    
step 02337 (78.1%) | loss: 2.867639 | lrm: 0.44 | dt: 100ms | tok/sec: 1,641,301 | mfu: 39.7% | epoch: 1 | remaining: 66s    
step 02338 (78.2%) | loss: 2.864211 | lrm: 0.44 | dt: 101ms | tok/sec: 1,618,330 | mfu: 39.1% | epoch: 1 | remaining: 65s    
step 02339 (78.2%) | loss: 2.864678 | lrm: 0.44 | dt: 100ms | tok/sec: 1,634,722 | mfu: 39.5% | epoch: 1 | remaining: 65s    
step 02340 (78.2%) | loss: 2.864485 | lrm: 0.44 | dt: 101ms | tok/sec: 1,626,927 | mfu: 39.3% | epoch: 1 | remaining: 65s    
step 02341 (78.3%) | loss: 2.862956 | lrm: 0.43 | dt: 100ms | tok/sec: 1,638,315 | mfu: 39.6% | epoch: 1 | remaining: 65s    
step 02342 (78.3%) | loss: 2.854499 | lrm: 0.43 | dt: 100ms | tok/sec: 1,635,239 | mfu: 39.5% | epoch: 1 | remaining: 65s    
step 02343 (78.3%) | loss: 2.858071 | lrm: 0.43 | dt: 100ms | tok/sec: 1,636,213 | mfu: 39.5% | epoch: 1 | remaining: 65s    
step 02344 (78.4%) | loss: 2.861506 | lrm: 0.43 | dt: 100ms | tok/sec: 1,630,606 | mfu: 39.4% | epoch: 1 | remaining: 65s    
step 02345 (78.4%) | loss: 2.861984 | lrm: 0.43 | dt: 100ms | tok/sec: 1,635,882 | mfu: 39.5% | epoch: 1 | remaining: 65s    
step 02346 (78.4%) | loss: 2.858785 | lrm: 0.43 | dt: 100ms | tok/sec: 1,643,621 | mfu: 39.7% | epoch: 1 | remaining: 65s    
step 02347 (78.5%) | loss: 2.860537 | lrm: 0.43 | dt: 100ms | tok/sec: 1,638,565 | mfu: 39.6% | epoch: 1 | remaining: 65s    
step 02348 (78.5%) | loss: 2.858065 | lrm: 0.43 | dt: 100ms | tok/sec: 1,635,804 | mfu: 39.5% | epoch: 1 | remaining: 64s    
step 02349 (78.5%) | loss: 2.853248 | lrm: 0.43 | dt: 100ms | tok/sec: 1,634,450 | mfu: 39.5% | epoch: 1 | remaining: 64s    
step 02350 (78.6%) | loss: 2.851614 | lrm: 0.43 | dt: 101ms | tok/sec: 1,628,273 | mfu: 39.3% | epoch: 1 | remaining: 64s    
step 02351 (78.6%) | loss: 2.851321 | lrm: 0.43 | dt: 100ms | tok/sec: 1,644,545 | mfu: 39.7% | epoch: 1 | remaining: 64s    
step 02352 (78.6%) | loss: 2.848654 | lrm: 0.43 | dt: 101ms | tok/sec: 1,624,178 | mfu: 39.2% | epoch: 1 | remaining: 64s    
step 02353 (78.7%) | loss: 2.845218 | lrm: 0.43 | dt: 102ms | tok/sec: 1,603,456 | mfu: 38.7% | epoch: 1 | remaining: 64s    
step 02354 (78.7%) | loss: 2.844281 | lrm: 0.43 | dt: 100ms | tok/sec: 1,637,355 | mfu: 39.6% | epoch: 1 | remaining: 64s    
step 02355 (78.7%) | loss: 2.847131 | lrm: 0.43 | dt: 100ms | tok/sec: 1,632,958 | mfu: 39.5% | epoch: 1 | remaining: 64s    
step 02356 (78.8%) | loss: 2.842166 | lrm: 0.42 | dt: 100ms | tok/sec: 1,630,664 | mfu: 39.4% | epoch: 1 | remaining: 64s    
step 02357 (78.8%) | loss: 2.847794 | lrm: 0.42 | dt: 100ms | tok/sec: 1,633,983 | mfu: 39.5% | epoch: 1 | remaining: 64s    
step 02358 (78.8%) | loss: 2.850408 | lrm: 0.42 | dt: 101ms | tok/sec: 1,623,315 | mfu: 39.2% | epoch: 1 | remaining: 63s    
step 02359 (78.9%) | loss: 2.846548 | lrm: 0.42 | dt: 101ms | tok/sec: 1,614,550 | mfu: 39.0% | epoch: 1 | remaining: 63s    
step 02360 (78.9%) | loss: 2.842887 | lrm: 0.42 | dt: 100ms | tok/sec: 1,636,298 | mfu: 39.5% | epoch: 1 | remaining: 63s    
step 02361 (78.9%) | loss: 2.848159 | lrm: 0.42 | dt: 99ms | tok/sec: 1,647,163 | mfu: 39.8% | epoch: 1 | remaining: 63s    
step 02362 (79.0%) | loss: 2.847002 | lrm: 0.42 | dt: 102ms | tok/sec: 1,613,932 | mfu: 39.0% | epoch: 1 | remaining: 63s    
step 02363 (79.0%) | loss: 2.842785 | lrm: 0.42 | dt: 100ms | tok/sec: 1,631,102 | mfu: 39.4% | epoch: 1 | remaining: 63s    
step 02364 (79.0%) | loss: 2.849024 | lrm: 0.42 | dt: 101ms | tok/sec: 1,616,970 | mfu: 39.1% | epoch: 1 | remaining: 63s    
step 02365 (79.1%) | loss: 2.854704 | lrm: 0.42 | dt: 100ms | tok/sec: 1,635,002 | mfu: 39.5% | epoch: 1 | remaining: 63s    
step 02366 (79.1%) | loss: 2.859892 | lrm: 0.42 | dt: 100ms | tok/sec: 1,633,902 | mfu: 39.5% | epoch: 1 | remaining: 63s    
step 02367 (79.1%) | loss: 2.858472 | lrm: 0.42 | dt: 101ms | tok/sec: 1,629,315 | mfu: 39.4% | epoch: 1 | remaining: 63s    
step 02368 (79.2%) | loss: 2.852019 | lrm: 0.42 | dt: 100ms | tok/sec: 1,641,320 | mfu: 39.7% | epoch: 1 | remaining: 62s    
step 02369 (79.2%) | loss: 2.847883 | lrm: 0.42 | dt: 100ms | tok/sec: 1,637,488 | mfu: 39.6% | epoch: 1 | remaining: 62s    
step 02370 (79.2%) | loss: 2.858608 | lrm: 0.42 | dt: 100ms | tok/sec: 1,637,971 | mfu: 39.6% | epoch: 1 | remaining: 62s    
step 02371 (79.3%) | loss: 2.859399 | lrm: 0.41 | dt: 100ms | tok/sec: 1,636,548 | mfu: 39.5% | epoch: 1 | remaining: 62s    
step 02372 (79.3%) | loss: 2.859064 | lrm: 0.41 | dt: 100ms | tok/sec: 1,638,764 | mfu: 39.6% | epoch: 1 | remaining: 62s    
step 02373 (79.3%) | loss: 2.862131 | lrm: 0.41 | dt: 100ms | tok/sec: 1,632,993 | mfu: 39.5% | epoch: 1 | remaining: 62s    
step 02374 (79.4%) | loss: 2.865807 | lrm: 0.41 | dt: 100ms | tok/sec: 1,635,539 | mfu: 39.5% | epoch: 1 | remaining: 62s    
step 02375 (79.4%) | loss: 2.858371 | lrm: 0.41 | dt: 101ms | tok/sec: 1,627,679 | mfu: 39.3% | epoch: 1 | remaining: 62s    
step 02376 (79.4%) | loss: 2.859246 | lrm: 0.41 | dt: 100ms | tok/sec: 1,643,232 | mfu: 39.7% | epoch: 1 | remaining: 62s    
step 02377 (79.5%) | loss: 2.852741 | lrm: 0.41 | dt: 100ms | tok/sec: 1,630,672 | mfu: 39.4% | epoch: 1 | remaining: 61s    
step 02378 (79.5%) | loss: 2.855437 | lrm: 0.41 | dt: 100ms | tok/sec: 1,634,045 | mfu: 39.5% | epoch: 1 | remaining: 61s    
step 02379 (79.5%) | loss: 2.853457 | lrm: 0.41 | dt: 100ms | tok/sec: 1,635,897 | mfu: 39.5% | epoch: 1 | remaining: 61s    
step 02380 (79.6%) | loss: 2.851398 | lrm: 0.41 | dt: 101ms | tok/sec: 1,627,825 | mfu: 39.3% | epoch: 1 | remaining: 61s    
step 02381 (79.6%) | loss: 2.853383 | lrm: 0.41 | dt: 101ms | tok/sec: 1,616,487 | mfu: 39.1% | epoch: 1 | remaining: 61s    
step 02382 (79.6%) | loss: 2.854721 | lrm: 0.41 | dt: 102ms | tok/sec: 1,605,925 | mfu: 38.8% | epoch: 1 | remaining: 61s    
step 02383 (79.7%) | loss: 2.851566 | lrm: 0.41 | dt: 101ms | tok/sec: 1,616,613 | mfu: 39.1% | epoch: 1 | remaining: 61s    
step 02384 (79.7%) | loss: 2.856149 | lrm: 0.41 | dt: 101ms | tok/sec: 1,619,127 | mfu: 39.1% | epoch: 1 | remaining: 61s    
step 02385 (79.7%) | loss: 2.851036 | lrm: 0.41 | dt: 100ms | tok/sec: 1,634,881 | mfu: 39.5% | epoch: 1 | remaining: 61s    
step 02386 (79.8%) | loss: 2.846186 | lrm: 0.40 | dt: 100ms | tok/sec: 1,634,306 | mfu: 39.5% | epoch: 1 | remaining: 61s    
step 02387 (79.8%) | loss: 2.855044 | lrm: 0.40 | dt: 100ms | tok/sec: 1,642,635 | mfu: 39.7% | epoch: 1 | remaining: 60s    
step 02388 (79.8%) | loss: 2.850554 | lrm: 0.40 | dt: 100ms | tok/sec: 1,638,175 | mfu: 39.6% | epoch: 1 | remaining: 60s    
step 02389 (79.9%) | loss: 2.849518 | lrm: 0.40 | dt: 100ms | tok/sec: 1,645,471 | mfu: 39.8% | epoch: 1 | remaining: 60s    
step 02390 (79.9%) | loss: 2.850996 | lrm: 0.40 | dt: 101ms | tok/sec: 1,617,716 | mfu: 39.1% | epoch: 1 | remaining: 60s    
step 02391 (79.9%) | loss: 2.854651 | lrm: 0.40 | dt: 101ms | tok/sec: 1,622,606 | mfu: 39.2% | epoch: 1 | remaining: 60s    
step 02392 (80.0%) | loss: 2.852505 | lrm: 0.40 | dt: 101ms | tok/sec: 1,617,853 | mfu: 39.1% | epoch: 1 | remaining: 60s    
