attempt_id	commit	parent_commit	timestamp_utc	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0195	9795f4f247510b925b47152d1829c51e2ab5bc96	414938c5170a9b171a5fb0915675de1c1f33140c	2026-08-15T20:08:36.664097+00:00	99.880000%	1935	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0196	d8acf9918a5ec6c27e65b36b479b476657c1ce90	9795f4f247510b925b47152d1829c51e2ab5bc96	2026-08-15T20:09:34.975118+00:00	99.760000%	1934	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0197	860b292f5de0acec2bcd7d56f07b0b50e63108e9	d8acf9918a5ec6c27e65b36b479b476657c1ce90	2026-08-15T20:10:34.227259+00:00	99.850000%	1933	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0198	64923e5a7e6f0298b6d0e49ad90045bedca37819	860b292f5de0acec2bcd7d56f07b0b50e63108e9	2026-08-15T20:11:25.117563+00:00	99.850000%	1932	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0199	5a8226949624e59376b31be6afe79d392b1d4832	64923e5a7e6f0298b6d0e49ad90045bedca37819	2026-08-15T20:12:15.731209+00:00	99.680000%	1931	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0200	c4256beaac608ed543ce775936c3fa35aee3b12d	5a8226949624e59376b31be6afe79d392b1d4832	2026-08-15T20:13:23.136523+00:00	99.790000%	1930	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0201	a744ea6dcf385cd4b3b811e97944fd51fece9b64	c4256beaac608ed543ce775936c3fa35aee3b12d	2026-08-15T20:14:21.175369+00:00	99.800000%	1929	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0202	5c89a4c2d930e29b9bfccac4d89dc6a66ab94e61	a744ea6dcf385cd4b3b811e97944fd51fece9b64	2026-08-15T20:15:18.763838+00:00	99.510000%	1928	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0203	902eafad443db25a031b9306f1e6dda2104ac040	5c89a4c2d930e29b9bfccac4d89dc6a66ab94e61	2026-08-15T20:16:19.396981+00:00	99.870000%	1927	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0204	9ac4910b9ee7ac2635700e7b1e1b8eac51a0db51	902eafad443db25a031b9306f1e6dda2104ac040	2026-08-15T20:17:17.961441+00:00	99.830000%	1926	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0205	5c5de073f631ca9ecf983834b860da300c65b8c9	9ac4910b9ee7ac2635700e7b1e1b8eac51a0db51	2026-08-15T20:18:08.572597+00:00	99.840000%	1925	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0206	9b504ae9de82aae60a4a033f7812621f7c6095b1	5c5de073f631ca9ecf983834b860da300c65b8c9	2026-08-15T20:18:59.268409+00:00	99.830000%	1924	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0207	ca3d37ff634c1b70f053bff072fd9f4fefd6f09f	9b504ae9de82aae60a4a033f7812621f7c6095b1	2026-08-15T20:19:49.941744+00:00	99.850000%	1923	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0208	d6af3aad1e0fbc2375d7bcd8475ddb92e0cff3fd	ca3d37ff634c1b70f053bff072fd9f4fefd6f09f	2026-08-15T20:20:41.261845+00:00	99.850000%	1922	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0209	55443547910fbe94d23151cf7503873130b660cc	d6af3aad1e0fbc2375d7bcd8475ddb92e0cff3fd	2026-08-15T20:21:40.740487+00:00	99.660000%	1921	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0210	29a786fec331f8a34465e6e4e7baf4ffcaa75191	55443547910fbe94d23151cf7503873130b660cc	2026-08-15T20:22:32.881128+00:00	99.660000%	1920	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0211	9fa4fe48b2db60174f2a9c08072ab467d36da8ee	29a786fec331f8a34465e6e4e7baf4ffcaa75191	2026-08-15T20:23:25.995894+00:00	99.660000%	1919	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0212	da00f3c3418fcb9bdfdd2c8f48277937a2a98ea6	9fa4fe48b2db60174f2a9c08072ab467d36da8ee	2026-08-15T20:24:24.559242+00:00	99.750000%	1918	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0213	eb1e03ac371d8bca71a3c3ce03470344ab84771f	da00f3c3418fcb9bdfdd2c8f48277937a2a98ea6	2026-08-15T20:25:22.850902+00:00	99.990000%	1917	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0214	d4bf8691d40cc70dc2f136dc91df467ffeaa6aaa	eb1e03ac371d8bca71a3c3ce03470344ab84771f	2026-08-15T20:26:21.426043+00:00	99.960000%	1916	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0215	2e5f4651d468d045c4c87fd19a1fec059855c82a	d4bf8691d40cc70dc2f136dc91df467ffeaa6aaa	2026-08-15T20:27:19.287398+00:00	99.610000%	1915	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0216	89bf2a5e1b772a306eb038ffb661ef40a9a375c0	2e5f4651d468d045c4c87fd19a1fec059855c82a	2026-08-15T20:28:10.596434+00:00	99.590000%	1914	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0217	a6d4e720f35714ecd76061c6a8a3f95ffbe2a90c	89bf2a5e1b772a306eb038ffb661ef40a9a375c0	2026-08-15T20:29:09.615448+00:00	99.760000%	1913	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0218	107c9923b1a36ea41806a4f7bd3081af5aaa5e3c	a6d4e720f35714ecd76061c6a8a3f95ffbe2a90c	2026-08-15T20:30:08.411176+00:00	99.940000%	1912	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0219	2138b7feea1fc8e685f4f125a3059e5b776604c7	107c9923b1a36ea41806a4f7bd3081af5aaa5e3c	2026-08-15T20:31:00.404813+00:00	99.940000%	1911	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0220	ae7db8a8204270eceef8318b3c95adbc9a7a44e0	2138b7feea1fc8e685f4f125a3059e5b776604c7	2026-08-15T20:31:59.047079+00:00	99.890000%	1910	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0221	21bb894708fc23affdb42ec856ac4f7868453810	ae7db8a8204270eceef8318b3c95adbc9a7a44e0	2026-08-15T20:32:56.912384+00:00	99.790000%	1909	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0222	b9724221885c41729c5d6016e9ca6129f4d7b515	21bb894708fc23affdb42ec856ac4f7868453810	2026-08-15T20:33:54.426713+00:00	99.850000%	1908	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0223	2d7c83385aae922eb03d83c7a5f9a7eb2d52f949	b9724221885c41729c5d6016e9ca6129f4d7b515	2026-08-15T20:34:52.486709+00:00	99.810000%	1907	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0224	b2163993eaa028d18cf4a060f90c5a87edc7dac1	2d7c83385aae922eb03d83c7a5f9a7eb2d52f949	2026-08-15T20:35:43.013682+00:00	99.630000%	1906	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0225	eeaf10dea7d79720c8344c6a79b19f6da94efdad	b2163993eaa028d18cf4a060f90c5a87edc7dac1	2026-08-15T20:36:41.111663+00:00	99.880000%	1905	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0226	6215957736233353158d34d078424c44568fac64	eeaf10dea7d79720c8344c6a79b19f6da94efdad	2026-08-15T20:37:38.841536+00:00	99.880000%	1904	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0227	ae8458a87379c04dd55d026caa1e66a228751e61	6215957736233353158d34d078424c44568fac64	2026-08-15T20:38:36.941798+00:00	99.630000%	1903	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0228	144c4524a166cbbb3d7f59b22ae5add0dd76bbca	ae8458a87379c04dd55d026caa1e66a228751e61	2026-08-15T20:39:27.138041+00:00	99.620000%	1902	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0229	bb96c9cd0ff89d5452bf767101fe5d5f7b018a9c	144c4524a166cbbb3d7f59b22ae5add0dd76bbca	2026-08-15T20:40:26.625140+00:00	99.590000%	1901	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0230	c453c1e10de9ace89b0c23619204437b9c1ecc56	bb96c9cd0ff89d5452bf767101fe5d5f7b018a9c	2026-08-15T20:41:24.995325+00:00	99.890000%	1900	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0231	b10da4824b6d936e3553e5009f33e6f60dc55e4a	c453c1e10de9ace89b0c23619204437b9c1ecc56	2026-08-15T20:42:16.239826+00:00	99.910000%	1899	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0232	89ab1ebb26f32762d39304d7dea89d0e8ab78d0a	b10da4824b6d936e3553e5009f33e6f60dc55e4a	2026-08-15T20:43:16.653190+00:00	99.680000%	1898	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0233	d05c5b02e5f9a4160fdc1db0a10819a1a36fc438	89ab1ebb26f32762d39304d7dea89d0e8ab78d0a	2026-08-15T20:44:14.635377+00:00	99.740000%	1897	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0234	e9c0a684ae425d2cc1ae14a7b94773e7e94927cc	d05c5b02e5f9a4160fdc1db0a10819a1a36fc438	2026-08-15T20:45:06.124764+00:00	99.740000%	1896	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0235	ef40f274e6362e39ce528ab81a43918037d1f66a	e9c0a684ae425d2cc1ae14a7b94773e7e94927cc	2026-08-15T20:46:04.736931+00:00	99.640000%	1895	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0236	b5aec85bb8d2b32b3a907e19819af01174cd5e84	ef40f274e6362e39ce528ab81a43918037d1f66a	2026-08-15T20:47:02.743393+00:00	99.760000%	1894	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0237	ec7dd720787c693a8f7fdc863a3427c6004bf4c1	b5aec85bb8d2b32b3a907e19819af01174cd5e84	2026-08-15T20:48:01.098824+00:00	99.910000%	1893	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0238	86a11975b7370ebb5b827482a93499b06f21dfa4	ec7dd720787c693a8f7fdc863a3427c6004bf4c1	2026-08-15T20:48:51.970635+00:00	99.910000%	1892	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0239	71b6f4c3486d986f0a41bc84c229f1f1b801ddaa	86a11975b7370ebb5b827482a93499b06f21dfa4	2026-08-15T20:49:50.478568+00:00	99.820000%	1891	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0240	8b9edb7cad087998887eb137807f1be2fbe813ed	71b6f4c3486d986f0a41bc84c229f1f1b801ddaa	2026-08-15T20:50:49.891610+00:00	99.800000%	1890	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0241	fd194df1f57adb42e2e17cd7ded509f80c623eb9	8b9edb7cad087998887eb137807f1be2fbe813ed	2026-08-15T20:52:06.304374+00:00	99.980000%	1889	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0242	f1202ea119c16e7a514004c51ecebe2a02c488cd	fd194df1f57adb42e2e17cd7ded509f80c623eb9	2026-08-15T20:53:04.268307+00:00	99.710000%	1888	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0243	cef1ae5cfdbfe6c0395220d9255ea7922ee332f9	f1202ea119c16e7a514004c51ecebe2a02c488cd	2026-08-15T20:54:02.000570+00:00	99.990000%	1887	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0244	b14925a7b63613fd080ca3e42781be9b9284cce3	cef1ae5cfdbfe6c0395220d9255ea7922ee332f9	2026-08-15T20:54:52.819791+00:00	99.990000%	1886	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0245	5586a5196761b9088857dfdc6cc6f6490b0e288e	b14925a7b63613fd080ca3e42781be9b9284cce3	2026-08-15T20:55:51.857248+00:00	99.860000%	1885	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0246	31ac53c0440de3bdbf63252ac62e5aa9a9ae8318	5586a5196761b9088857dfdc6cc6f6490b0e288e	2026-08-15T20:56:49.657852+00:00	99.950000%	1884	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0247	2411b0c0da5e25085cef9fadc1c19d274303891d	31ac53c0440de3bdbf63252ac62e5aa9a9ae8318	2026-08-15T20:57:48.309046+00:00	99.970000%	1883	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0248	4fdac25300ce4775c87cf9e5d1104cba547e17ae	2411b0c0da5e25085cef9fadc1c19d274303891d	2026-08-15T20:58:45.758375+00:00	99.980000%	1882	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0249	48d2ff70c2da37f4567ea612ba6c948e079b1ee5	4fdac25300ce4775c87cf9e5d1104cba547e17ae	2026-08-15T20:59:43.392097+00:00	99.980000%	1881	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0250	d0e33aa4f99650b55674c337c19a2850c07fd4c8	48d2ff70c2da37f4567ea612ba6c948e079b1ee5	2026-08-15T21:00:41.051034+00:00	99.740000%	1880	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0251	b92dc3ae3c4c693ce6fd867c3c25fc2aa0bed11d	d0e33aa4f99650b55674c337c19a2850c07fd4c8	2026-08-15T21:01:46.251097+00:00	99.630000%	1879	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0252	b4160b3979f83e223bf58e7c53c9dcf117be5794	b92dc3ae3c4c693ce6fd867c3c25fc2aa0bed11d	2026-08-15T21:02:36.240424+00:00	99.630000%	1878	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0253	fa0b2855b5710318620c4f545a4a456c292f39dc	b4160b3979f83e223bf58e7c53c9dcf117be5794	2026-08-15T21:03:34.135952+00:00	99.820000%	1877	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0254	85d87f0393ba3688b9aff07d74707ceff5ea390e	fa0b2855b5710318620c4f545a4a456c292f39dc	2026-08-15T21:04:31.880394+00:00	99.970000%	1876	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
